generation,ranking,house_area,area_change_rate
27,21,40.30540100000009,-0.40626695383390415
27,22,51.43367100000047,-0.24233801424441853
27,23,56.283773000000615,-0.1708918615395651
27,24,48.28992500000036,-0.28864808293602
27,25,50.76739800000042,-0.2521527856659522
27,26,47.14453900000033,-0.30552059882578914
27,27,44.57389800000024,-0.34338834045995636
27,28,56.9268240000006,-0.16141917004915804
27,29,49.106207000000374,-0.2766235505813968
27,30,52.58240900000047,-0.22541612052633483
27,31,40.96931900000011,-0.3964868735775505
27,32,50.88053600000044,-0.2504861661134721
27,33,44.60972500000023,-0.34286057809269976
27,34,48.10975400000033,-0.2913021559388121
27,35,47.977652000000354,-0.2932481314388355
27,36,45.79815000000027,-0.3253540609043467
27,37,50.78060000000042,-0.2519583089089666
27,38,51.86561600000045,-0.23597509477796288
27,39,49.225369000000356,-0.2748681923541649
28,0,50.061047000000436,-0.26255794032233326
28,1,42.67398000000018,-0.3713757583647139
28,2,46.46017700000029,-0.3156018366961267
28,3,53.09482200000052,-0.21786783856320197
28,4,52.49935500000048,-0.22663957701585774
28,5,54.69439100000057,-0.19430481843786232
28,6,50.07553100000043,-0.262344578608337
28,7,46.09459600000027,-0.3209871576547362
28,8,48.43265900000035,-0.2865454889781664
28,9,49.9469440000004,-0.2642387751505666
28,10,41.47111600000012,-0.38909497437855695
28,11,50.52216800000043,-0.2557652334098986
28,12,52.30433500000048,-0.22951238849497715
28,13,41.559185000000106,-0.3877976426476857
28,14,48.30784000000035,-0.28838417965610824
28,15,54.584569000000506,-0.19592259047283328
28,16,52.553054000000515,-0.22584854479548372
28,17,51.28203200000044,-0.2445717864723043
28,18,47.13183100000031,-0.3057077985400579
28,19,36.40772700000004,-0.4636830271036482
28,20,49.615317000000395,-0.26912392463465007
28,21,42.74372300000015,-0.3703483842954484
28,22,54.52469300000056,-0.19680461518888087
28,23,45.06606200000023,-0.33613834359394623
28,24,47.47178100000038,-0.3007000441439609
28,25,50.659495000000504,-0.2537422891888277
28,26,49.01737600000038,-0.2779321072243136
28,27,48.24405000000036,-0.2893238609413764
28,28,47.72473000000038,-0.29697388892484605
28,29,55.49635700000065,-0.1824911730134765
28,30,49.92669600000039,-0.2645370455168328
28,31,43.865214000000215,-0.35382786220269224
28,32,53.929978000000546,-0.20556527603804792
28,33,49.39700800000038,-0.2723398030122273
28,34,49.6556940000004,-0.2685291368739464
28,35,40.80407300000013,-0.39892108855898073
28,36,57.46554000000069,-0.15348342238847928
28,37,55.497186000000646,-0.18247896113409912
28,38,43.558582000000186,-0.35834481394848977
28,39,47.232565000000314,-0.304223900521713
29,0,50.061047000000436,-0.26255794032233326
29,1,42.67398000000018,-0.3713757583647139
29,2,43.7778270000002,-0.35511514748997486
29,3,46.513377000000304,-0.31481815517274864
29,4,49.34065400000043,-0.27316994565449054
29,5,55.12285500000062,-0.18799317708010635
29,6,53.55078700000053,-0.21115108394276955
29,7,45.27284900000026,-0.333092194135774
29,8,48.29380300000034,-0.28859095667760565
29,9,51.024920000000435,-0.24835926624370913
29,10,51.61223500000043,-0.23970761372674154
29,11,54.2735410000006,-0.20050429906029762
29,12,46.65613200000034,-0.3127152518669246
29,13,49.66302400000037,-0.26842115970164687
29,14,53.91746900000053,-0.20574954431203185
29,15,46.740028000000294,-0.3114793919969007
29,16,56.819082000000655,-0.16300630190426585
29,17,58.13674700000067,-0.1435959689249102
29,18,52.52316500000048,-0.22628883534157895
29,19,43.94533100000021,-0.35264767023636784
29,20,46.35873800000024,-0.31709611996774273
29,21,53.30954500000052,-0.21470478503417437
29,22,45.53329100000026,-0.32925566061487954
29,23,47.52445100000036,-0.29992416997410565
29,24,45.1561390000003,-0.3348114323048228
29,25,48.95079600000039,-0.2789128875969921
29,26,39.5799650000001,-0.41695324687136925
29,27,41.81995600000015,-0.3839562626752645
29,28,53.59502600000056,-0.2104994056173422
29,29,46.63769200000031,-0.31298688884608095
29,30,50.625220000000425,-0.2542471892680352
29,31,53.82214000000059,-0.2071538220553034
29,32,50.03351300000047,-0.26296353970324793
29,33,39.7564660000001,-0.4143532361090061
29,34,46.61615600000029,-0.31330413255449224
29,35,54.391938000000486,-0.19876020993767954
29,36,42.941214000000144,-0.36743917287188804
29,37,43.37972400000031,-0.3609795453377421
29,38,53.93542800000056,-0.20548499287446853
29,39,50.3528920000004,-0.2582588137398109
30,0,50.061047000000436,-0.26255794032233326
30,1,42.67398000000018,-0.3713757583647139
30,2,43.02965800000016,-0.3661363170701278
30,3,51.675080000000506,-0.23878185310011107
30,4,50.836929000000474,-0.25112853453809447
30,5,46.12676900000033,-0.3205132218342158
30,6,48.93100500000037,-0.27920442596220235
30,7,53.38081800000052,-0.2136548727556836
30,8,48.567497000000394,-0.2845592098569397
30,9,49.025180000000375,-0.2778171476264107
30,10,49.72922900000037,-0.26744590339985674
30,11,46.81469200000031,-0.3103795273867221
30,12,50.54275200000042,-0.2554620134761166
30,13,51.94263000000046,-0.2348406126568833
30,14,50.25303500000044,-0.2597297927977041
30,15,46.82066000000031,-0.3102916136398891
30,16,55.37279600000061,-0.184311332274945
30,17,54.45156500000059,-0.19788185320469953
30,18,56.836344000000594,-0.16275201787312862
30,19,52.074049000000485,-0.2329046983313041
30,20,51.48971100000047,-0.24151249709084535
30,21,53.2467110000005,-0.21563038362139125
30,22,52.45059600000047,-0.22735783880906046
30,23,52.82406200000052,-0.22185636505323572
30,24,39.55087300000006,-0.4173817969254697
30,25,53.29301800000051,-0.21494824188637127
30,26,53.41050500000051,-0.2132175578424408
30,27,50.61410200000044,-0.2544109669217363
30,28,47.196177000000304,-0.30475992689901904
30,29,42.40032700000016,-0.37540690122029546
30,30,43.61527800000015,-0.35750963335357616
30,31,57.011559000000645,-0.16017095099119827
30,32,47.32562800000036,-0.3028530028974621
30,33,50.39859900000044,-0.257585510518212
30,34,50.46496200000042,-0.2566079267412212
30,35,47.79371300000032,-0.29595771030591506
30,36,54.059143000000546,-0.20366256506122266
30,37,45.651562000000276,-0.3275134275800781
30,38,47.140579000000365,-0.30557893301437083
30,39,50.647874000000414,-0.2539134764629488
31,0,53.553050000000525,-0.2111177480163147
31,1,51.59230000000051,-0.24000127333517152
31,2,50.061047000000436,-0.26255794032233326
31,3,42.67398000000018,-0.3713757583647139
31,4,50.02104700000043,-0.263147174550437
31,5,46.75543200000029,-0.311252477895658
31,6,47.10365600000036,-0.3061228403994777
31,7,51.48487800000043,-0.24158369131645657
31,8,52.57689900000056,-0.22549728754125478
31,9,51.561502000000466,-0.24045495422910063
31,10,47.22646600000032,-0.304313744010643
31,11,52.81603400000054,-0.22197462436281576
31,12,50.9995740000004,-0.24873263451234753
31,13,38.454754000000044,-0.433528567747339
31,14,43.17071300000021,-0.3640584562189979
31,15,50.44680200000039,-0.2568754390807807
31,16,47.20451100000031,-0.30463715994759355
31,17,50.74743600000041,-0.25244684300748743
31,18,47.1608110000003,-0.30528089834179695
31,19,49.23787300000041,-0.27468399773445884
31,20,47.436899000000366,-0.30121388585257886
31,21,51.21217400000044,-0.245600854589976
31,22,49.79938700000041,-0.26641241602547383
31,23,48.9347690000004,-0.27914897902133734
31,24,51.21173300000048,-0.24560735089734023
31,25,51.517539000000454,-0.24110256683835385
31,26,48.670053000000394,-0.2830484722195047
31,27,52.17675500000045,-0.23139175106551424
31,28,50.72441900000039,-0.2527859031131943
31,29,49.6086880000004,-0.2692215754771025
31,30,51.81162400000045,-0.23677044313905724
31,31,46.11209100000026,-0.3207294413342195
31,32,45.58546900000027,-0.3284870340260295
31,33,51.257936000000456,-0.24492674117131372
31,34,49.75232800000043,-0.26710563536398174
31,35,50.240738000000405,-0.2599109381302793
31,36,51.906883000000455,-0.23536719655568397
31,37,48.90738200000038,-0.2795524129664645
31,38,47.55220500000034,-0.29951532980493617
31,39,42.64767400000016,-0.3717632682548266
32,0,53.553050000000525,-0.2111177480163147
32,1,51.59230000000051,-0.24000127333517152
32,2,47.78239100000035,-0.29612449305417926
32,3,47.206087000000316,-0.30461394411900616
32,4,46.43182600000029,-0.31601947118615087
32,5,49.000370000000366,-0.2781826201563921
32,6,44.741184000000246,-0.3409240745328926
32,7,53.56589800000051,-0.21092848598224803
32,8,50.66317000000045,-0.2536881532941215
32,9,55.72254000000066,-0.17915930387809703
32,10,52.513132000000475,-0.22643663001684317
32,11,46.40545800000037,-0.31640789438931566
32,12,48.32214100000036,-0.2881735136887053
32,13,53.29073900000048,-0.2149818135065179
32,14,40.49394100000011,-0.40348959829973713
32,15,48.74239600000039,-0.2819827979254122
32,16,52.086875000000504,-0.23271576037606237
32,17,45.434581000000286,-0.330709743381282
32,18,52.9363900000005,-0.22020167749387523
32,19,42.96833400000018,-0.36703967206523314
32,20,41.45081200000012,-0.3893940696727424
32,21,47.4701650000003,-0.3007238492067774
32,22,54.05546600000048,-0.20371673041764207
32,23,48.13813700000035,-0.2908840500614051
32,24,46.90420400000033,-0.3090609390310715
32,25,50.19138900000042,-0.2606378911283463
32,26,50.31393900000047,-0.258832624761993
32,27,44.08325200000023,-0.3506159758870104
32,28,54.61297500000055,-0.1955041457857448
32,29,52.4910270000005,-0.22676225558214858
32,30,46.82630300000028,-0.3102084874211598
32,31,54.94964600000057,-0.1905446938654973
32,32,47.38650800000035,-0.30195618840228844
32,33,41.0660510000001,-0.39506192844372756
32,34,49.994781000000415,-0.26353409520632154
32,35,51.015539000000494,-0.24849745640105428
32,36,39.018484000000065,-0.42522434246211666
32,37,51.33448900000045,-0.24379904997471327
32,38,53.56621000000055,-0.21092388995526817
32,39,54.90102000000055,-0.1912609964548918
33,0,53.553050000000525,-0.2111177480163147
33,1,51.59230000000051,-0.24000127333517152
33,2,53.2364110000005,-0.21578211143512796
33,3,46.901355000000315,-0.3091029072389684
33,4,47.81778900000034,-0.2956030502240191
33,5,53.87472900000051,-0.20637914108476096
33,6,51.932453000000514,-0.23499052857536784
33,7,51.338251000000476,-0.24374363249555978
33,8,51.44758500000045,-0.242133049118173
33,9,47.85466100000032,-0.29505989411255346
33,10,48.40684300000036,-0.2869257807489844
33,11,48.12721300000037,-0.29104496992909995
33,12,51.6687280000005,-0.23887542349553403
33,13,50.1171450000004,-0.26173156877912984
33,14,47.381541000000325,-0.3020293565625635
33,15,49.98949400000041,-0.2636119772404212
33,16,54.735728000000556,-0.1936958890556845
33,17,48.10798900000034,-0.29132815589912703
33,18,49.71467700000039,-0.2676602668120406
33,19,42.17662600000015,-0.3787022083718211
33,20,51.97044000000048,-0.234430947559794
33,21,52.78409200000048,-0.2224451573556689
33,22,54.19877400000049,-0.2016056809486149
33,23,51.072731000000466,-0.24765496930171205
33,24,54.426386000000605,-0.1982527614204349
33,25,52.720081000000505,-0.22338809416004707
33,26,51.012205000000485,-0.24854656907396686
33,27,48.207722000000345,-0.28985900346734034
33,28,51.04913100000045,-0.24800261749629346
33,29,47.371599000000316,-0.30217581072995886
33,30,54.64591000000058,-0.1950189850531795
33,31,43.08662900000018,-0.36529708548989515
33,32,42.2658490000001,-0.37738787723346945
33,33,54.90620800000061,-0.19118457277550588
33,34,44.82244900000026,-0.3397269715442212
33,35,51.51769900000044,-0.24110020990144163
33,36,45.31110500000024,-0.3325286505200159
33,37,46.505986000000284,-0.3149270309272468
33,38,59.370741000000706,-0.12541818137304572
33,39,59.000024000000764,-0.13087916000654254
34,0,53.553050000000525,-0.2111177480163147
34,1,51.59230000000051,-0.24000127333517152
34,2,51.16795100000044,-0.24625229722171163
34,3,51.348968000000504,-0.24358576191499468
34,4,52.229532000000475,-0.23061430069409816
34,5,50.66278000000045,-0.25369389832784545
34,6,53.4460280000005,-0.2126942736553178
34,7,46.81361300000032,-0.31039542198002507
34,8,53.968478000000545,-0.20499813809349815
34,9,55.99931000000058,-0.17508224494529198
34,10,54.791362000000554,-0.19287635262952654
34,11,34.029247999999995,-0.4987200580442934
34,12,46.767404000000305,-0.3110761200911864
34,13,45.83342300000032,-0.3248344594311484
34,14,45.36727200000026,-0.3317012625477681
34,15,51.48606300000048,-0.24156623525244827
34,16,52.18863300000052,-0.23121677796147777
34,17,52.16229600000043,-0.23160474450811827
34,18,53.61148200000051,-0.2102569946559011
34,19,47.20999700000033,-0.3045563464732089
34,20,55.316239000000614,-0.18514446528091644
34,21,52.4899260000005,-0.2267784742542771
34,22,46.019466000000214,-0.32209388684367274
34,23,48.82169300000034,-0.28081468526076453
34,24,51.60403600000053,-0.2398283920126457
34,25,43.621998000000225,-0.3574106420032537
34,26,48.874367000000376,-0.28003875216748564
34,27,52.88521700000048,-0.22095549957274427
34,28,50.625975000000416,-0.25423606747197985
34,29,48.47277800000031,-0.2859545017782347
34,30,50.91337400000041,-0.2500024342739108
34,31,44.59768600000022,-0.3430379228645034
34,32,44.48951100000024,-0.344631433180131
34,33,52.4395270000005,-0.22752089465083203
34,34,43.58974600000016,-0.3578857415613746
34,35,51.07282600000039,-0.24765356987042145
34,36,52.626843000000505,-0.22476156968404531
34,37,52.56494000000051,-0.22567345384460274
34,38,55.03646000000055,-0.18926584935853275
34,39,54.923804000000544,-0.19092536863856405
35,0,53.553050000000525,-0.2111177480163147
35,1,51.59230000000051,-0.24000127333517152
35,2,51.36113300000049,-0.2434065610553728
35,3,53.67003400000056,-0.20939447359280217
35,4,52.988617000000446,-0.2194323290930968
35,5,51.53155800000047,-0.24089605497225894
35,6,53.04921000000052,-0.21853974235350854
35,7,42.94611300000019,-0.36736700640980036
35,8,47.41908300000038,-0.3014763307777761
35,9,56.267914000000566,-0.17112547818015322
35,10,46.386275000000325,-0.3166904763942592
35,11,51.25420300000047,-0.24498173145565125
35,12,52.91228200000056,-0.22055680896315247
35,13,47.64799100000037,-0.2981043200606074
35,14,49.621304000000414,-0.26903573100155836
35,15,59.240489000000714,-0.12733690479001955
35,16,43.29853800000019,-0.36217548458881443
35,17,50.901995000000404,-0.25017005668095066
35,18,48.78655200000034,-0.2813323422610092
35,19,52.68717600000047,-0.22387281296694136
35,20,53.153355000000516,-0.21700559738636221
35,21,43.529216000000226,-0.3587774002570515
35,22,47.48382000000035,-0.3005226993721578
35,23,45.02072700000026,-0.3368061669372228
35,24,51.34986000000046,-0.2435726219917086
35,25,46.13809900000028,-0.32034632123910617
35,26,49.64754900000044,-0.26864911969364347
35,27,50.39239800000042,-0.25767685655442407
35,28,50.84873800000046,-0.25095457786310277
35,29,53.673241000000516,-0.20934723173856462
35,30,53.097726000000534,-0.2178250601582414
35,31,50.5169960000004,-0.25584142139559285
35,32,46.5519520000003,-0.3142499124140213
35,33,43.3865090000002,-0.3608795964818016
35,34,50.57688100000039,-0.2549592641018433
35,35,49.28191400000038,-0.2740352361184615
35,36,49.11681000000037,-0.2764673593183823
35,37,55.8447910000006,-0.17735844203760046
35,38,53.9114080000006,-0.20583882802844425
35,39,42.40665200000015,-0.37531372855797673
36,0,53.553050000000525,-0.2111177480163147
36,1,51.59230000000051,-0.24000127333517152
36,2,45.692963000000255,-0.32690355542313543
36,3,51.04724200000045,-0.24803044408271563
36,4,47.463230000000294,-0.300826007691075
36,5,54.25308400000055,-0.20080564817540628
36,6,48.047449000000384,-0.29221996190336125
36,7,45.71757400000026,-0.32654101433343885
36,8,55.32724500000063,-0.18498233748305348
36,9,48.59462000000037,-0.28415966485771865
36,10,40.89523000000011,-0.39757826794569984
36,11,50.66941000000046,-0.25359623275453713
36,12,39.13744300000012,-0.42347197459859126
36,13,48.78656700000036,-0.2813321212981734
36,14,40.17689800000009,-0.4081599129842543
36,15,47.95210400000033,-0.2936244753403256
36,16,49.755978000000376,-0.2670518677406681
36,17,49.1820100000004,-0.27550690752657286
36,18,47.48120500000036,-0.30056122055981993
36,19,45.82193400000023,-0.3250037022323168
36,20,42.216016000000145,-0.3781219599656961
36,21,47.36171300000038,-0.3023214399694337
36,22,42.43293800000021,-0.3749265132849775
36,23,52.79372600000049,-0.22230324029182993
36,24,50.0146350000004,-0.2632416287972024
36,25,50.611394000000416,-0.2544508580789793
36,26,46.352754000000274,-0.3171842694082665
36,27,49.87718400000043,-0.2652663996443789
36,28,47.4582380000003,-0.3008995441227422
36,29,53.262424000000486,-0.21539891768573668
36,30,47.843268000000336,-0.29522772275157283
36,31,45.69556100000033,-0.32686528466001896
36,32,50.997249000000416,-0.24876688375185582
36,33,42.42026000000016,-0.3751132710735757
36,34,48.7844950000004,-0.2813626436311887
36,35,49.577189000000395,-0.2696855827008785
36,36,52.26354400000049,-0.23011327482994134
36,37,51.68007200000052,-0.2387083166684435
36,38,51.18392400000047,-0.2460170012635738
36,39,57.932180000000635,-0.14660941588342274
37,0,41.69457400000014,-0.385803246824967
37,1,53.553050000000525,-0.2111177480163147
37,2,51.59230000000051,-0.24000127333517152
37,3,48.169665000000336,-0.290419615642814
37,4,44.44884400000022,-0.3452304928889886
37,5,48.34219400000031,-0.2878781158393019
37,6,47.71644600000034,-0.2970959193334869
37,7,48.6713100000004,-0.28302995553388643
37,8,44.32822100000021,-0.34700737289640243
37,9,47.238168000000314,-0.3041413635372114
37,10,57.5080710000007,-0.1528569043645923
37,11,47.580003000000346,-0.2991058414781155
37,12,46.5439420000003,-0.314367906568199
37,13,36.491211000000064,-0.4624532363461727
37,14,46.6119060000003,-0.313366738691228
37,15,50.47822800000048,-0.25641250720946973
37,16,49.1940750000004,-0.2753291797525211
37,17,41.090613000000175,-0.39470010916595943
37,18,42.72750200000017,-0.37058733350579987
37,19,45.07351700000029,-0.33602852506468256
37,20,54.15123100000054,-0.20230603002128245
37,21,52.821538000000494,-0.22189354573302938
37,22,46.020571000000274,-0.3220776092481205
37,23,49.936120000000464,-0.2643982219326905
37,24,52.344643000000524,-0.2289186171633164
37,25,51.85658700000047,-0.23610809967410135
37,26,54.16374100000057,-0.20212174701644262
37,27,54.4681100000006,-0.19763813119710005
37,28,51.304102000000455,-0.2442466764869479
37,29,46.228761000000276,-0.3190107923993979
37,30,44.284970000000264,-0.34764449713639445
37,31,50.28226700000042,-0.25929918042380623
37,32,50.2131280000004,-0.2603176570562279
37,33,47.38156500000033,-0.3020290030220266
37,34,51.37776500000045,-0.24316155746332793
37,35,46.16049400000029,-0.3200164237256465
37,36,52.69699000000055,-0.223728244349075
37,37,49.02479000000041,-0.2778228926601342
37,38,50.19519900000038,-0.26058176656812004
37,39,52.97267500000046,-0.21966716839470735
38,0,47.930068000000325,-0.293949084476588
38,1,41.69457400000014,-0.385803246824967
38,2,53.553050000000525,-0.2111177480163147
38,3,50.48352000000043,-0.2563345515210923
38,4,51.9731330000005,-0.2343912773653866
38,5,49.526814000000364,-0.27042764955689697
38,6,52.295989000000475,-0.22963533221667104
38,7,48.958939000000385,-0.2787929342390059
38,8,49.18385700000044,-0.27547969963608965
38,9,52.556893000000535,-0.22579199304044117
38,10,45.09927600000025,-0.33564907295264
38,11,49.55443700000043,-0.2700207391298233
38,12,51.0915920000005,-0.24737713063230493
38,13,37.28612900000003,-0.4507434139927804
38,14,44.84771300000031,-0.33935481120575023
38,15,40.96255300000013,-0.396586542547234
38,16,42.03538100000017,-0.38078286808553335
38,17,55.17862400000059,-0.18717165198842897
38,18,46.26464400000028,-0.3184822051042217
38,19,55.870611000000615,-0.1769780913433593
38,20,49.296275000000456,-0.27382368629971543
38,21,45.703898000000244,-0.32674247351602775
38,22,52.441504000000485,-0.22749177174910826
38,23,52.42836400000054,-0.22768533519303946
38,24,52.89099100000055,-0.22087044361191652
38,25,49.18524400000036,-0.2754592679392313
38,26,48.28821300000034,-0.28867330216098314
38,27,41.56806300000016,-0.3876668621107573
38,28,43.73043500000027,-0.35581327220343106
38,29,46.658409000000326,-0.3126817097084901
38,30,44.908367000000254,-0.33846132588396605
38,31,43.35053700000017,-0.36140949482313567
38,32,48.294984000000355,-0.28857355953702063
38,33,47.85051100000032,-0.29512102716371924
38,34,53.92208300000049,-0.20568157614382068
38,35,47.860847000000376,-0.29496876903917635
38,36,51.03934000000045,-0.24814684730447753
38,37,48.026233000000346,-0.292532491737948
38,38,51.78170000000041,-0.23721124926510212
38,39,47.976193000000386,-0.2932696237573051
39,0,47.930068000000325,-0.293949084476588
39,1,41.69457400000014,-0.385803246824967
39,2,42.61238700000022,-0.37228307596000304
39,3,47.129107000000324,-0.30574792539099155
39,4,48.03544300000035,-0.29239682055692706
39,5,49.35033700000039,-0.27302730677872294
39,6,43.28214700000022,-0.3624169380446352
39,7,55.709315000000544,-0.17935411944476556
39,8,55.693303000000604,-0.17958998990627456
39,9,46.47403800000031,-0.31539765230523276
39,10,53.20735600000054,-0.21621011644756624
39,11,51.31338400000048,-0.24410994468431602
39,12,39.54873000000007,-0.41741336514924016
39,13,52.20496200000049,-0.2309762378187106
39,14,35.02978399999998,-0.4839813066030454
39,15,49.14084600000038,-0.27611328847071465
39,16,48.88277900000037,-0.27991483620931557
39,17,48.863373000000344,-0.2802007031950804
39,18,53.06076100000056,-0.21836958623928732
39,19,53.823218000000615,-0.20713794219285558
39,20,53.024097000000516,-0.2189096783327678
39,21,39.56735600000009,-0.41713898823092344
39,22,47.392108000000334,-0.3018736956103541
39,23,50.30610900000047,-0.25894796736214426
39,24,52.60319300000056,-0.22510995442141082
39,25,48.90580000000037,-0.2795757171801862
39,26,51.57847500000047,-0.24020492741526042
39,27,49.494120000000414,-0.2709092601532368
39,28,48.28243300000033,-0.2887584465069442
39,29,48.95811100000043,-0.27880513138752705
39,30,50.85207200000049,-0.2509054651901899
39,31,51.70035300000047,-0.23840956018394002
39,32,50.4833370000004,-0.2563372472676864
39,33,39.00336900000008,-0.42544699934606117
39,34,49.95732000000039,-0.26408592779179674
39,35,41.70925100000013,-0.3855870420558202
39,36,49.977935000000485,-0.26378225120148635
39,37,41.84675000000015,-0.38356156412756925
39,38,47.0946980000003,-0.30625479940486244
39,39,47.443883000000326,-0.30111100555635256
40,0,50.51191800000044,-0.25591622468084996
40,1,47.930068000000325,-0.293949084476588
40,2,41.69457400000014,-0.385803246824967
40,3,55.86441400000056,-0.1770693784561491
40,4,48.682055000000354,-0.2828716724893628
40,5,56.53463200000066,-0.16719649380886795
40,6,37.687702000000044,-0.4448279000757233
40,7,51.156536000000436,-0.2464204499395568
40,8,49.146148000000395,-0.2760351854737793
40,9,50.059151000000426,-0.26258587002474554
40,10,52.75329500000056,-0.22289882351874035
40,11,48.83178000000037,-0.28066609511929197
40,12,49.55077000000043,-0.2700747571776847
40,13,49.10276300000044,-0.27667428364843566
40,14,49.29313000000044,-0.27387001484090034
40,15,53.40014400000052,-0.2133701842383752
40,16,46.93364800000033,-0.30862720371576435
40,17,47.29923000000037,-0.3032418680262989
40,18,50.11047800000042,-0.2618297793940987
40,19,46.54584500000033,-0.31433987374979655
40,20,51.38137000000057,-0.2431084527285183
40,21,53.93802300000054,-0.2054467663039206
40,22,52.99694800000056,-0.21930960633423685
40,23,44.31414800000029,-0.3472146802287039
40,24,47.16780900000037,-0.3051778118135892
40,25,42.941777000000165,-0.36743087940012714
40,26,41.62641200000013,-0.3868073314113672
40,27,51.152063000000496,-0.24648634105711362
40,28,49.02439400000036,-0.2778287260789931
40,29,54.4841200000006,-0.19740229019730152
40,30,53.722332000000556,-0.2086240793012681
40,31,53.85493200000054,-0.2066707678351047
40,32,51.856936000000466,-0.23610295860546116
40,33,42.816525000000176,-0.36927594853858803
40,34,45.23204600000025,-0.3336932572410069
40,35,53.09299500000056,-0.21789475183656995
40,36,47.68631400000035,-0.2975397894775172
40,37,52.06599000000052,-0.23302341429741077
40,38,50.33530000000047,-0.25851795895332985
40,39,53.45719000000064,-0.21252984784396348
41,0,50.51191800000044,-0.25591622468084996
41,1,47.930068000000325,-0.293949084476588
41,2,52.51245200000051,-0.22644664699872044
41,3,45.66320100000032,-0.327341975150555
41,4,52.954349000000505,-0.21993712605631233
41,5,48.23664800000032,-0.2894328987352875
41,6,48.869016000000386,-0.2801175769763501
41,7,50.34098800000046,-0.25843416984609374
41,8,49.658766000000405,-0.268483883685228
41,9,41.88596300000013,-0.3829839230829038
41,10,51.86900000000045,-0.23592524556226535
41,11,50.92894300000047,-0.2497730895814762
41,12,46.396778000000324,-0.31653575821681484
41,13,52.665352000000546,-0.22419429916179362
41,14,49.99733200000045,-0.26349651679342373
41,15,46.506293000000305,-0.3149225085545458
41,16,49.95044000000042,-0.2641872760790301
41,17,38.67230400000007,-0.43032387008923983
41,18,51.104734000000484,-0.24718353772666177
41,19,46.623386000000345,-0.31319762846776167
41,20,50.64204500000047,-0.2539993426208384
41,21,46.538628000000294,-0.31444618633540267
41,22,50.59740100000046,-0.25465698694282507
41,23,51.03432900000042,-0.2482206636224037
41,24,52.018903000000485,-0.2337170460998792
41,25,46.49497500000032,-0.31508923237938746
41,26,45.34774800000032,-0.33198886777450465
41,27,51.57786200000047,-0.24021395742980614
41,28,34.96934699999996,-0.48487159532914315
41,29,51.562749000000494,-0.2404365848520391
41,30,51.02175900000043,-0.2484058304785851
41,31,52.23119500000055,-0.2305898032810637
41,32,44.154053000000246,-0.3495730165724109
41,33,47.84704600000034,-0.2951720695787284
41,34,41.807037000000136,-0.38414657060008645
41,35,53.25739300000054,-0.2154730286207756
41,36,43.697114000000205,-0.35630411904629805
41,37,50.38469300000047,-0.25779035779761184
41,38,45.86363400000028,-0.324389425549518
41,39,40.44447600000016,-0.4042182600770652
42,0,50.51191800000044,-0.25591622468084996
42,1,47.930068000000325,-0.293949084476588
42,2,45.120029000000244,-0.33534336350424426
42,3,46.1175920000003,-0.32064840689699897
42,4,49.727600000000386,-0.2674698999637961
42,5,43.93663700000023,-0.3527757402958458
42,6,53.87355300000058,-0.2063964645710662
42,7,46.06313600000031,-0.3214505903751391
42,8,54.33688100000058,-0.19957124666009574
42,9,44.274175000000234,-0.3478035167237044
42,10,41.746855000000195,-0.385033102957979
42,11,52.97361100000053,-0.21965338031376863
42,12,50.79163000000051,-0.2517958275705656
42,13,37.67493300000002,-0.44501599837219014
42,14,38.42967300000004,-0.4338980323392158
42,15,48.02683400000036,-0.29252363849367047
42,16,51.065943000000445,-0.24775496235022157
42,17,55.8575690000006,-0.17717021116343268
42,18,45.544297000000306,-0.3290935328170162
42,19,50.61496200000044,-0.25439829838583217
42,20,40.37111800000013,-0.4052988861896963
42,21,44.11174000000024,-0.3501963232697548
42,22,44.775675000000284,-0.3404159925888539
42,23,49.59328300000042,-0.26944850430920064
42,24,51.367192000000514,-0.24331730680067049
42,25,53.52183800000058,-0.2115775274845032
42,26,51.368396000000466,-0.2432995708504053
42,27,53.828196000000595,-0.20706461199316836
42,28,52.53924400000055,-0.22605197791273599
42,29,52.9669980000005,-0.2197507954625303
42,30,45.170025000000216,-0.3346068796425379
42,31,41.52625600000012,-0.38828271499511613
42,32,46.10144500000029,-0.32088626602402887
42,33,52.79618300000054,-0.22226704657936794
42,34,50.2755320000005,-0.2593983927369619
42,35,44.72611200000024,-0.3411460979900421
42,36,46.219964000000324,-0.31914037973701287
42,37,47.0212640000003,-0.3073365450625265
42,38,42.28798600000013,-0.37706178028078075
42,39,45.586555000000295,-0.3284710363167362
43,0,49.200404000000404,-0.2752359481667794
43,1,46.37290000000033,-0.31688750158928125
43,2,50.51191800000044,-0.25591622468084996
43,3,47.06512000000036,-0.30669050865483277
43,4,47.930068000000325,-0.293949084476588
43,5,48.4618050000004,-0.2861161434578579
43,6,44.66878100000027,-0.3419906326783269
43,7,41.80023600000013,-0.38424675514971984
43,8,46.381440000000296,-0.3167617000815816
43,9,44.89044300000029,-0.3387253617415788
43,10,47.42929600000036,-0.3013258845484857
43,11,47.46849800000036,-0.3007484055432328
43,12,47.52528700000035,-0.29991185497873846
43,13,55.10966000000059,-0.18818755072110252
43,14,49.92733300000043,-0.2645276619617497
43,15,43.51150100000019,-0.35903835736582346
43,16,45.63810700000032,-0.3277116312435559
43,17,44.79543900000025,-0.3401248519567484
